"user_type","code","type","name","parent_id","note"
"View","17","view","DIFERIDOS","1","Descripción:
Comprende el conjunto de cuentas representadas en el valor de los gastos pagados por anticipado en que incurre el ente económico en el desarrollo de su actividad, así como aquellos otros gastos comúnmente denominados cargos diferidos, que representan bienes o servicios recibidos, de los cuales se espera obtener beneficios económicos en otros períodos futuros. Comprende los gastos pagados por anticipado, tales como, intereses, primas de seguro, arrendamientos, contratos de mantenimiento, honorarios, comisiones y los gastos incurridos de organización y preoperativos, remodelaciones o adecuaciones, mejoras de oficina, estudios y proyectos, construcciones en propiedades ajenas tomadas en arrendamiento, contratos de ejecución, contribuciones y afiliaciones e impuestos diferibles. Son objeto de amortización o extinción gradual correspondiente a las alícuotas mensuales resultantes del tiempo en que se considera se va a utilizar o recibir el beneficio del activo diferido, bien sea mediante un crédito directo a la partida de activo o por medio de una cuenta de valuación, con cargo a resultados."
"View","1705","view","GASTOS PAGADOS POR ANTICIPADO","17","Descripción:
Registra el valor de los gastos pagados por anticipado que realiza el ente económico en el desarrollo de su actividad, los cuales se deben amortizar durante el período en que se reciben los servicios o se causen los costos o gastos. Así, los intereses se causarán durante el período prepagado a medida que transcurra el tiempo; los seguros durante la vigencia de la póliza; los arrendamientos durante el período prepagado; el mantenimiento de equipos durante la vigencia del contrato. Las comisiones, así como los demás conceptos enunciados en esta cuenta, son susceptibles de diferir y, por ende, de amortizar en el período correspondiente, cuando por efectos de la operación que las origina se pacte reintegro en función del servicio contratado, salvo que se trate de conceptos incluidos taxativamente en el código 1710 -cargos diferidos-.
Dinámica:
Débitos
1. Por el valor pagado anticipadamente clasificado y cargado a la cuenta respectiva.
Créditos
1. Por el valor amortizado durante el período de causación del gasto, y
2. Por la recuperación total o parcial del pago realizado por la no prestación del servicio o no recibir la contraprestación respectiva."
"View","170505","view","Intereses","1705",""
"View","170510","view","Honorarios","1705",""
"View","170515","view","Comisiones","1705",""
"View","170520","view","Seguros y fianzas","1705",""
"View","170525","view","Arrendamientos","1705",""
"View","170530","view","Bodegajes","1705",""
"View","170535","view","Mantenimiento equipos","1705",""
"View","170540","view","Servicios","1705",""
"View","170545","view","Suscripciones","1705",""
"View","170595","view","Otros","1705",""
"View","1710","view","CARGOS DIFERIDOS","17","Descripción:
Registra entre otros: * Los costos y gastos en que incurre el ente económico en las etapas de organización, exploración, construcción, instalación, montaje y de puesta en marcha. * Los costos y gastos ocasionados en la investigación y desarrollo de estudios y proyectos. * Las mejoras a propiedades tomadas en arrendamiento. * Los útiles y papelería. * El impuesto de renta diferido de naturaleza ""débito"", ocasionado por las ""diferencias temporales"" entre la utilidad comercial y la renta líquida fiscal en virtud de la no deducibilidad de algunos gastos contables, tales como provisiones por cartera en exceso de límites fiscales, protección de inversiones, bienes recibidos en pago, causación del impuesto de industria y comercio y gastos estimados para atender contingencias. Su registro se hará directamente contra la provisión del impuesto de renta corriente (código 240405). * La publicidad, propaganda y promoción. * Las contribuciones y afiliaciones. * Los demás costos y gastos en que por su naturaleza y características se tipifique la figura de cargos diferidos. La amortización de los cargos diferidos se hará así: * Por concepto de organización y preoperativos y programas para computador (software), en un período no mayor a cinco (5) y a tres (3) años, respectivamente. * Por concepto de útiles y papelería, se amortizarán en función directa con el consumo. * Por concepto de mejoras a propiedades tomadas en arrendamiento, se amortizarán en el período menor entre la vigencia del respectivo contrato (sin tener en cuenta las prórrogas) y su vida útil probable, cuando su costo no es reembolsable. * Por concepto del impuesto de renta diferido ""débito"" por diferencias temporales, se amortizarán en el momento mismo que se cumplan los requisitos de ley y reglamentarios de que tratan las disposiciones fiscales, según la naturaleza de la deducción pertinente o cuando desaparezcan las causas que la originaron para las derivadas de protección de inversiones, bienes recibidos en pago o gastos estimados para atender contingencias; para estos efectos no será deducible la pérdida en enajenación de acciones o cuotas de interés social; su amortización se hará directamente contra la provisión del impuesto de renta corriente en la vigencia fiscal correspondiente. * Por concepto de publicidad y propaganda se amortizarán durante un período de tiempo igual al establecido para el ejercicio contable. * Por concepto de contribuciones y afiliaciones, se amortizarán durante el período prepagado pertinente. * Por otros conceptos, se amortizarán durante el período estimado de recuperación de la erogación o de obtención de los beneficios esperados.
Dinámica:
Débitos
1. Por el valor de los cargos diferidos.
Créditos
1. Por la parte proporcional de los cargos diferidos ajustados imputables mensualmente a las respectivas cuentas del estado de resultados."
"View","171004","view","Organización y preoperativos","1710",""
"View","171008","view","Remodelaciones","1710",""
"View","171012","view","Estudios, investigaciones y proyectos","1710",""
"View","171016","view","Programas para computador (software)","1710",""
"View","171020","view","Útiles y papelería","1710",""
"View","171024","view","Mejoras a propiedades ajenas","1710",""
"View","171028","view","Contribuciones y afiliaciones","1710",""
"View","171032","view","Entrenamiento de personal","1710",""
"View","171036","view","Ferias y exposiciones","1710",""
"View","171040","view","Licencias","1710",""
"View","171044","view","Publicidad, propaganda y promoción","1710",""
"View","171048","view","Elementos de aseo y cafetería","1710",""
"View","171052","view","Moldes y troqueles","1710",""
"View","171056","view","Instrumental quirúrgico","1710",""
"View","171060","view","Dotación y suministro a trabajadores","1710",""
"View","171064","view","Elementos de ropería y lencería","1710",""
"View","171068","view","Loza y cristalería","1710",""
"View","171069","view","Platería","1710",""
"View","171070","view","Cubiertería","1710",""
"View","171076","view","Impuesto de renta diferido ?débitos? por diferencias temporales","1710",""
"View","171080","view","Concursos y licitaciones","1710",""
"View","171095","view","Otros","1710",""
"View","171099","view","Ajustes por inflación","1710",""
"View","1715","view","COSTOS DE EXPLORACIóN POR AMORTIZAR","17","Descripción:
Registra el valor de los costos incurridos, en desarrollo de trabajos exploratorios no exitosos o no comerciales y que por su condición de inexplotables son susceptibles de amortización. Esta cuenta es de uso exclusivo de los entes económicos que desarrollan actividades de exploración y explotación de hidrocarburos.
Dinámica:
Débitos
1. Por el valor del traslado de la subcuenta 150825 -proyectos de exploración-, una vez determinada su potencial de existencias o inexistencias petroleras;
2. Por el valor del costo total de perforación que técnicamente se define como seco, por no encontrarse existencia de crudo suficiente para extraer;
3. Por el valor del costo de perforación en pozos que aunque se compruebe existencias, comercialmente no son explotables por su calidad, dificultad para explotarlo o cantidad.
Créditos
1. Por la venta o cesión del activo, y
2. Por el cruce con la subcuenta 179805 -costos de exploración por amortizar-, al culminar la amortización respectiva."
"View","171505","view","Pozos secos","1715",""
"View","171510","view","Pozos no comerciales","1715",""
"View","171515","view","Otros costos de exploración","1715",""
"View","171599","view","Ajustes por inflación","1715",""
"View","1720","view","COSTOS DE EXPLOTACIóN Y DESARROLLO","17","Descripción:
Registra el valor de los costos incurridos en la perforación de pozos de desarrollo y que son susceptibles de amortizar, tales como costos de mano de obra, servicios de registros, cementaciones, inspecciones, despejes de terreno, construcción de vías de acceso al pozo productor, entre otros. Esta cuenta es de uso exclusivo de los entes económicos que desarrollan actividades de exploración y explotación de hidrocarburos.
Dinámica:
Débitos
1. Por el valor de los costos transferidos de las subcuentas 150825 y
150830, según el caso, susceptibles de ser amortizados en períodos futuros, una vez construida la perforación del pozo.
Créditos
1. Por la venta o cesión del activo, y
2. Por el cruce con la subcuenta 179810, al culminar la amortización respectiva."
